;query_id;query_hash;sf;sql_text;target_work_mem_mb;target_max_parallel_workers_per_gather;target_jit;target_enable_hashjoin;target_enable_indexscan;target_enable_nestloop;feature_total_cost;feature_plan_rows;feature_plan_width;feature_num_joins;feature_num_scans;feature_num_aggs;feature_num_sorts;feature_num_filters;feature_num_index_scans;feature_num_mem_nodes;feature_total_scan_size_bytes;feature_max_node_cost;metric_duration_ms;metric_actual_rows;metric_temp_written_blocks;metric_shared_hit_blocks;metric_shared_read_blocks;metric_peak_memory_mb;metric_max_log_planner_error;strat_label
8083;11654;797629a6a56451056b6558130354a162;10;SELECT web_sales.* FROM web_sales JOIN date_dim ON web_sales.ws_sold_date_sk = date_dim.d_date_sk JOIN item ON web_sales.ws_item_sk = item.i_item_sk LIMIT 141;64;0;off;on;on;on;9314338.38;7197029;242;2;3;0;0;0;1;0;16384;9314338.38;21.884;35795;0;434600;8;16.0;4.7;J0_I1_H1_D0
8084;11813;8e78b62b6a622555681c52d6c2f1e002;10;SELECT catalog_sales.* FROM catalog_sales JOIN warehouse ON catalog_sales.cs_warehouse_sk = warehouse.w_warehouse_sk JOIN date_dim ON catalog_sales.cs_sold_date_sk = date_dim.d_date_sk LIMIT 313;64;0;off;on;on;on;18422932.72;14320654;242;2;3;0;0;0;1;0;8192;18422932.72;20.351;35794;0;433528;4;2.0;4.7;J0_I1_H1_D0
8085;3869;3e194725a66537672af7dfb8a1165a34;10;SELECT catalog_sales.* FROM catalog_sales JOIN date_dim ON catalog_sales.cs_sold_date_sk = date_dim.d_date_sk LIMIT 132;512;0;off;on;on;off;18064766.69;14320654;242;1;2;0;0;0;1;0;0;18064766.69;14.275;73049;0;8026;0;3878.0;5.0;J0_I1_H1_D0
8086;2866;2e05f3181d33630294d546fdda2faae0;10;SELECT store_sales.* FROM store_sales JOIN store ON store_sales.ss_store_sk = store.s_store_sk JOIN item ON store_sales.ss_item_sk = item.i_item_sk LIMIT 402;64;0;off;on;on;on;4478891.12;28801880;155;2;3;0;0;0;0;0;57344;4478891.12;2.496;422;0;3512;28;48.0;4.8;J0_I1_H1_D0
8087;11091;4cc9c91bc0d2b56a7d444fa1190d6af2;10;SELECT store_returns.* FROM store_returns JOIN customer ON store_returns.sr_customer_sk = customer.c_customer_sk JOIN item ON store_returns.sr_item_sk = item.i_item_sk LIMIT 295;4;0;off;off;on;on;702031.86;2779125;142;2;3;0;0;0;1;0;1802240;702031.86;2.717;312;0;3892;0;33.0;4.0;J0_I1_H0_D0
8088;5756;55279ed8cd0ef59d694c58e4fb9a10fe;10;SELECT web_returns.* FROM web_returns JOIN date_dim ON web_returns.wr_returned_date_sk = date_dim.d_date_sk LIMIT 103;512;0;off;on;on;off;772449.99;685299;174;1;2;0;0;0;1;0;0;772449.99;12.048;73049;0;8020;0;3878.0;3.8;J0_I1_H1_D0
8089;3404;e3a6be1f9a18f4f06e8de8e2a12a77b9;10;SELECT catalog_sales.* FROM catalog_sales JOIN customer ON catalog_sales.cs_bill_customer_sk = customer.c_customer_sk LIMIT 257;228;2;off;on;on;on;11775255.38;14331215;242;1;2;0;0;0;1;0;335872;11775255.38;0.175;261;0;201;0;0.0;4.7;J0_I1_H1_D2
8090;14011;90f1494b8c7a2587ec3a449fc0aaf19d;10;SELECT catalog_sales.* FROM catalog_sales JOIN customer ON catalog_sales.cs_bill_customer_sk = customer.c_customer_sk LIMIT 428;24;0;off;on;on;on;11775255.38;14331215;242;1;2;0;0;0;1;0;172032;11775255.38;0.326;434;0;306;0;0.0;4.5;J0_I1_H1_D0
8091;13495;e022cbd18166503f392e1141e92978a4;10;SELECT inventory.* FROM inventory JOIN date_dim ON inventory.inv_date_sk = date_dim.d_date_sk LIMIT 330;64;0;off;on;on;on;4139903.13;133108696;28;1;2;0;0;0;0;2;0;4139903.13;13.443;73049;0;8020;0;3878.0;5.6;J0_I1_H1_D0
8092;13782;14c2b0dcd13abd9ca40890a092ab9f8a;10;SELECT web_returns.* FROM web_returns JOIN item ON web_returns.wr_item_sk = item.i_item_sk LIMIT 176;64;0;off;on;on;on;68017.57;719222;174;1;2;0;0;0;0;0;0;68017.57;1.794;176;0;1430;0;20.0;3.6;J0_I1_H1_D0
8093;6040;5057ccecc7d7e3105954e5b6ef67d6cf;10;SELECT web_returns.* FROM web_returns JOIN customer ON web_returns.wr_refunded_customer_sk = customer.c_customer_sk LIMIT 419;128;4;on;on;on;on;97223.39;719222;174;1;2;0;0;0;0;2;62480384;97223.39;32.959;500000;0;23219;37426;0.0;3.2;J1_I1_H1_D4
8094;5646;a77fbd340b1a4f680d8c2ccc4070e86f;10;SELECT store_sales.* FROM store_sales JOIN customer ON store_sales.ss_customer_sk = customer.c_customer_sk JOIN store ON store_sales.ss_store_sk = store.s_store_sk LIMIT 459;128;4;on;on;on;on;2978654.7;28801880;155;2;3;0;0;0;0;4;60071936;2978654.7;29.528;500000;0;29171;43432;0.0;4.8;J1_I1_H1_D4
8095;8514;579f90cc91dda0c04fe97e11726cd96f;10;SELECT web_sales.* FROM web_sales JOIN customer ON web_sales.ws_bill_customer_sk = customer.c_customer_sk LIMIT 475;248;0;off;on;on;on;2609107.0;7197269;242;1;2;0;0;0;1;0;466944;2609107.0;0.3;475;0;549;0;0.0;4.2;J0_I1_H1_D0
8096;7776;017471772b8d0e14c479c0b0d2cae00f;10;SELECT inventory.* FROM inventory JOIN warehouse ON inventory.inv_warehouse_sk = warehouse.w_warehouse_sk JOIN date_dim ON inventory.inv_date_sk = date_dim.d_date_sk LIMIT 495;64;0;off;on;on;on;5970148.93;133108696;28;2;3;0;0;0;0;4;0;5970148.93;12.351;73049;0;8029;0;3887.0;5.4;J0_I1_H1_D0
8097;6333;c7a8e5b5af2d977694403226961e5b4d;10;SELECT inventory.* FROM inventory JOIN date_dim ON inventory.inv_date_sk = date_dim.d_date_sk JOIN warehouse ON inventory.inv_warehouse_sk = warehouse.w_warehouse_sk LIMIT 459;64;0;off;on;on;on;5970148.93;133108696;28;2;3;0;0;0;0;4;0;5970148.93;13.601;73049;0;10034;0;3887.0;5.5;J0_I1_H1_D0
8098;1818;1319b773f1018b7d3efae923fde92623;10;SELECT inventory.* FROM inventory JOIN warehouse ON inventory.inv_warehouse_sk = warehouse.w_warehouse_sk LIMIT 207;64;0;off;on;on;on;4136258.76;133108696;28;1;2;0;0;0;0;2;0;4136258.76;0.1;207;0;13;0;9.0;5.8;J0_I1_H1_D0
8099;14938;95b4aa4fd24334e69a997455baef108a;10;SELECT web_returns.* FROM web_returns JOIN item ON web_returns.wr_item_sk = item.i_item_sk JOIN date_dim ON web_returns.wr_returned_date_sk = date_dim.d_date_sk LIMIT 204;64;0;off;on;on;on;814116.26;685299;174;2;3;0;0;0;1;0;0;814116.26;22.057;35851;0;436532;0;23.0;3.5;J0_I1_H1_D0
8100;14035;e79e6092833a82b338a208f542723003;10;SELECT catalog_sales.* FROM catalog_sales JOIN warehouse ON catalog_sales.cs_warehouse_sk = warehouse.w_warehouse_sk LIMIT 464;64;0;off;on;on;on;853049.04;14400819;242;1;2;0;0;0;0;2;253952;853049.04;0.387;466;0;7;93;9.0;4.5;J0_I1_H1_D0
8101;11882;ed27f7a8d242b2919277f8db09e7459d;10;SELECT web_returns.* FROM web_returns JOIN item ON web_returns.wr_item_sk = item.i_item_sk JOIN date_dim ON web_returns.wr_returned_date_sk = date_dim.d_date_sk LIMIT 410;64;0;off;on;on;on;814116.26;685299;174;2;3;0;0;0;1;0;0;814116.26;22.756;35866;0;439188;0;45.0;3.2;J0_I1_H1_D0
8102;3654;c55c82f8cc95a301963183520bd3bd54;10;SELECT store_sales.* FROM store_sales JOIN item ON store_sales.ss_item_sk = item.i_item_sk JOIN store ON store_sales.ss_store_sk = store.s_store_sk LIMIT 186;64;0;off;on;on;on;4478891.12;28801880;155;2;3;0;0;0;0;0;0;4478891.12;1.833;198;0;1686;0;23.0;5.2;J0_I1_H1_D0
8103;4157;433ee412dfd954de8f92eff29af58ccb;10;SELECT store_returns.* FROM store_returns JOIN date_dim ON store_returns.sr_returned_date_sk = date_dim.d_date_sk LIMIT 405;512;0;off;on;on;off;3106726.06;2776151;142;1;2;0;0;0;1;0;0;3106726.06;14.648;73049;0;8041;0;3878.0;3.8;J0_I1_H1_D0
8104;11433;5dc0849b73663c3554e4e9b832159233;10;SELECT inventory.* FROM inventory JOIN item ON inventory.inv_item_sk = item.i_item_sk LIMIT 199;64;0;off;on;on;on;15379410.72;133108696;28;1;2;0;0;0;0;0;0;15379410.72;1.301;199;0;1605;0;22.0;5.8;J0_I1_H1_D0
8105;2187;c5a5437ef0f16389ed1cfc8d2cb00ba3;10;SELECT store_sales.* FROM store_sales JOIN item ON store_sales.ss_item_sk = item.i_item_sk LIMIT 469;64;0;off;on;on;on;3883798.56;28801880;155;1;2;0;0;0;0;0;24576;3883798.56;2.425;469;0;3783;9;52.0;4.8;J0_I1_H1_D0
8106;7061;64b6ace510e6673f15c99c74f0e70a8f;10;SELECT catalog_sales.* FROM catalog_sales JOIN customer ON catalog_sales.cs_bill_customer_sk = customer.c_customer_sk LIMIT 77;4;0;off;off;on;on;11775255.38;14331215;242;1;2;0;0;0;1;0;90112;11775255.38;0.104;78;0;63;0;0.0;5.3;J0_I1_H0_D0
8107;14038;884d8f24fd805d13bd15118703a0d1db;10;SELECT store_returns.* FROM store_returns JOIN date_dim ON store_returns.sr_returned_date_sk = date_dim.d_date_sk JOIN item ON store_returns.sr_item_sk = item.i_item_sk LIMIT 378;512;0;off;on;on;off;3201170.57;2776151;142;2;3;0;0;0;1;0;0;3201170.57;13.317;73049;0;9204;396;3878.0;3.9;J0_I1_H1_D0
8108;839;6828e4cb6743c6e19357e5dfb472d01a;10;SELECT catalog_sales.* FROM catalog_sales JOIN date_dim ON catalog_sales.cs_sold_date_sk = date_dim.d_date_sk LIMIT 79;512;0;off;on;on;off;18064766.69;14320654;242;1;2;0;0;0;1;0;0;18064766.69;12.841;73049;0;8020;0;3878.0;5.3;J0_I1_H1_D0
8109;14193;a3262d7ce9ea6f22f03c523ffaa7c30d;10;SELECT web_sales.* FROM web_sales JOIN date_dim ON web_sales.ws_sold_date_sk = date_dim.d_date_sk LIMIT 427;512;0;off;on;on;off;9018220.11;7197029;242;1;2;0;0;0;1;0;278528;9018220.11;14.059;73049;0;8011;45;3878.0;4.2;J0_I1_H1_D0
8110;11718;f13cbfc3179efed67280fcad43657932;10;SELECT store_sales.* FROM store_sales JOIN date_dim ON store_sales.ss_sold_date_sk = date_dim.d_date_sk JOIN item ON store_sales.ss_item_sk = item.i_item_sk LIMIT 78;64;2;off;on;on;on;4147737.43;28801880;155;2;3;0;0;0;0;2;0;4147737.43;9.867;73050;0;13469;80;9.0;5.5;J0_I1_H1_D2
8111;12350;85ff643f3744f500a0b70306dc13932c;10;SELECT web_sales.* FROM web_sales JOIN customer ON web_sales.ws_bill_customer_sk = customer.c_customer_sk JOIN date_dim ON web_sales.ws_sold_date_sk = date_dim.d_date_sk LIMIT 244;128;4;on;on;on;on;1035553.09;7198229;242;2;3;0;0;0;0;4;63504384;1035553.09;35.662;500000;0;34338;38335;0.0;4.5;J1_I1_H1_D4
8112;5123;9c17f33b0b25ebd192df726db7c82891;10;SELECT web_returns.* FROM web_returns JOIN date_dim ON web_returns.wr_returned_date_sk = date_dim.d_date_sk LIMIT 183;512;0;off;on;on;off;772449.99;685299;174;1;2;0;0;0;1;0;0;772449.99;12.178;73049;0;8023;3;3878.0;3.6;J0_I1_H1_D0
8113;7229;e772230e6dfb4b0286a05c858e28e95e;10;SELECT catalog_sales.* FROM catalog_sales JOIN warehouse ON catalog_sales.cs_warehouse_sk = warehouse.w_warehouse_sk JOIN date_dim ON catalog_sales.cs_sold_date_sk = date_dim.d_date_sk LIMIT 436;64;0;off;on;on;on;18422932.72;14320654;242;2;3;0;0;0;1;0;32768;18422932.72;20.83;35794;0;433532;16;2.0;4.5;J0_I1_H1_D0
8114;11196;8c63c7ab416ddccbe9859c7410dd2c1e;10;SELECT store_sales.* FROM store_sales JOIN date_dim ON store_sales.ss_sold_date_sk = date_dim.d_date_sk LIMIT 239;64;0;off;on;on;on;1352745.63;28801880;155;1;2;0;0;0;0;2;0;1352745.63;12.716;73049;0;8029;0;3878.0;5.1;J0_I1_H1_D0
8115;14371;d7cbf6b320d02e80965a2cf14d93bfb3;10;SELECT store_returns.* FROM store_returns JOIN customer ON store_returns.sr_customer_sk = customer.c_customer_sk LIMIT 108;64;2;off;on;on;on;607513.0;2779125;142;1;2;0;0;0;1;0;630784;607513.0;0.171;112;0;366;0;0.0;4.5;J0_I1_H1_D2
8116;11329;76c1c005ab2cb1f17d9272750d138076;10;SELECT store_sales.* FROM store_sales JOIN store ON store_sales.ss_store_sk = store.s_store_sk JOIN date_dim ON store_sales.ss_sold_date_sk = date_dim.d_date_sk LIMIT 283;64;0;off;on;on;on;1718989.28;28801880;155;2;3;0;0;0;0;4;8192;1718989.28;14.082;73049;0;8061;4;3890.0;5.0;J0_I1_H1_D0
8117;14620;76ac7f2311b2f689d8d46766f5df5340;10;SELECT inventory.* FROM inventory JOIN warehouse ON inventory.inv_warehouse_sk = warehouse.w_warehouse_sk JOIN date_dim ON inventory.inv_date_sk = date_dim.d_date_sk LIMIT 158;64;0;off;on;on;on;5970148.93;133108696;28;2;3;0;0;0;0;4;0;5970148.93;13.143;73049;0;8025;0;3887.0;5.9;J0_I1_H1_D0
8118;12682;32ac0144b23b961fc24fc9d65093caff;10;SELECT catalog_sales.* FROM catalog_sales JOIN warehouse ON catalog_sales.cs_warehouse_sk = warehouse.w_warehouse_sk JOIN item ON catalog_sales.cs_item_sk = item.i_item_sk LIMIT 54;512;0;off;on;on;off;1596715.79;14400819;242;2;3;0;0;0;0;0;0;1596715.79;0.326;57;0;28;228;9.0;5.4;J0_I1_H1_D0
8119;1091;bf1f2772cf3192733be61efe04cd5cbc;10;SELECT web_returns.* FROM web_returns JOIN customer ON web_returns.wr_refunded_customer_sk = customer.c_customer_sk JOIN item ON web_returns.wr_item_sk = item.i_item_sk LIMIT 416;235;0;off;on;on;on;138927.42;719222;174;2;3;0;0;0;0;2;61210624;138927.42;90.542;500000;0;25749;37000;23674.0;3.2;J0_I1_H1_D0
8120;11760;fd951397341dbc5f912df74ec766e893;10;SELECT web_returns.* FROM web_returns JOIN date_dim ON web_returns.wr_returned_date_sk = date_dim.d_date_sk JOIN item ON web_returns.wr_item_sk = item.i_item_sk LIMIT 386;64;0;off;on;on;on;814116.26;685299;174;2;3;0;0;0;1;0;0;814116.26;23.445;35864;0;438876;0;43.0;3.2;J0_I1_H1_D0
8121;4830;15bf1818691812f4797a6518a41d3721;10;SELECT inventory.* FROM inventory JOIN warehouse ON inventory.inv_warehouse_sk = warehouse.w_warehouse_sk LIMIT 212;64;0;off;on;on;on;4136258.76;133108696;28;1;2;0;0;0;0;2;0;4136258.76;0.086;212;0;13;0;9.0;5.8;J0_I1_H1_D0
8122;7362;389de46460164bf12cdc073ced44c151;10;SELECT store_returns.* FROM store_returns JOIN date_dim ON store_returns.sr_returned_date_sk = date_dim.d_date_sk JOIN item ON store_returns.sr_item_sk = item.i_item_sk LIMIT 458;512;0;off;on;on;off;3201170.57;2776151;142;2;3;0;0;0;1;0;0;3201170.57;13.475;73049;0;9620;316;3878.0;3.8;J0_I1_H1_D0
8123;1398;6b8b8155b1fa3ac8ed64230deaf6afda;10;SELECT catalog_sales.* FROM catalog_sales JOIN customer ON catalog_sales.cs_bill_customer_sk = customer.c_customer_sk LIMIT 319;4;0;off;off;on;on;11775255.38;14331215;242;1;2;0;0;0;1;0;376832;11775255.38;0.306;320;0;228;0;0.0;4.7;J0_I1_H0_D0
8124;3049;3a6cdbaea18d7720b77160624cb7b41f;10;SELECT web_returns.* FROM web_returns JOIN customer ON web_returns.wr_refunded_customer_sk = customer.c_customer_sk JOIN date_dim ON web_returns.wr_returned_date_sk = date_dim.d_date_sk LIMIT 220;68;2;off;on;on;on;108309.92;719222;174;2;3;0;0;0;0;4;59924480;108309.92;47.169;500001;0;35825;36220;0.0;3.5;J0_I1_H1_D2
8125;3547;678a50592b34b2486b771f3e5c1552df;10;SELECT web_sales.* FROM web_sales JOIN web_site ON web_sales.ws_web_site_sk = web_site.web_site_sk LIMIT 375;143;0;off;on;on;on;428002.68;7198229;242;1;2;0;0;0;0;2;122880;428002.68;0.179;375;0;53;0;10.0;4.3;J0_I1_H1_D0
8126;1728;b5deeeef8af8ab98ba8a5d36f321c720;10;SELECT web_returns.* FROM web_returns JOIN item ON web_returns.wr_item_sk = item.i_item_sk JOIN date_dim ON web_returns.wr_returned_date_sk = date_dim.d_date_sk LIMIT 422;64;0;off;on;on;on;814116.26;685299;174;2;3;0;0;0;1;0;32768;814116.26;24.529;35867;0;439328;16;47.0;3.2;J0_I1_H1_D0
8127;11356;0e2c44d63b246a622119e01c997ab994;10;SELECT web_sales.* FROM web_sales JOIN date_dim ON web_sales.ws_sold_date_sk = date_dim.d_date_sk JOIN web_site ON web_sales.ws_web_site_sk = web_site.web_site_sk LIMIT 283;64;0;off;on;on;on;9198152.61;7197029;242;2;3;0;0;0;1;0;0;9198152.61;21.389;35795;0;433696;0;3.0;4.4;J0_I1_H1_D0
8128;4781;035e5e996448c2cce78258a9669e2bcf;10;SELECT store_sales.* FROM store_sales JOIN item ON store_sales.ss_item_sk = item.i_item_sk LIMIT 388;64;0;off;on;on;on;3883798.56;28801880;155;1;2;0;0;0;0;0;0;3883798.56;2.242;388;0;3138;0;43.0;4.9;J0_I1_H1_D0
8129;7569;7afd4bc685ae0b6935905a7594fbde78;10;SELECT web_sales.* FROM web_sales JOIN web_site ON web_sales.ws_web_site_sk = web_site.web_site_sk JOIN customer ON web_sales.ws_bill_customer_sk = customer.c_customer_sk LIMIT 306;241;0;off;on;on;on;2789045.49;7197269;242;2;3;0;0;0;1;0;278528;2789045.49;0.38;306;0;684;0;5.0;4.4;J0_I1_H1_D0
8130;4577;bb51ff82cc10466bc9d7c5ea50f31eff;10;SELECT inventory.* FROM inventory JOIN date_dim ON inventory.inv_date_sk = date_dim.d_date_sk LIMIT 413;64;0;off;on;on;on;4139903.13;133108696;28;1;2;0;0;0;0;2;8192;4139903.13;14.498;73049;0;8017;3;3878.0;5.5;J0_I1_H1_D0
8131;12967;6da3a7837b127655d37d4a5ec3a5bba8;10;SELECT web_returns.* FROM web_returns JOIN date_dim ON web_returns.wr_returned_date_sk = date_dim.d_date_sk JOIN customer ON web_returns.wr_refunded_customer_sk = customer.c_customer_sk LIMIT 231;128;4;on;on;on;on;108309.92;719222;174;2;3;0;0;0;0;4;57466880;108309.92;39.819;500000;0;38003;34660;0.0;3.5;J1_I1_H1_D4
8132;14567;8f6cc0a231326a8872b64901f01fa3ec;10;SELECT web_sales.* FROM web_sales JOIN date_dim ON web_sales.ws_sold_date_sk = date_dim.d_date_sk LIMIT 91;64;0;off;on;on;on;9018220.11;7197029;242;1;2;0;0;0;1;0;0;9018220.11;20.434;35795;0;325092;0;0.0;4.9;J0_I1_H1_D0
8133;5206;a0d247a8c69abf6d38187648a022d263;10;SELECT web_returns.* FROM web_returns JOIN customer ON web_returns.wr_refunded_customer_sk = customer.c_customer_sk JOIN date_dim ON web_returns.wr_returned_date_sk = date_dim.d_date_sk LIMIT 428;64;2;off;on;on;on;108309.92;719222;174;2;3;0;0;0;0;4;54951936;108309.92;43.905;500001;0;39825;32265;0.0;3.2;J0_I1_H1_D2
8134;1115;d4bf8997110ed8c053e3fe6810058e97;10;SELECT inventory.* FROM inventory JOIN warehouse ON inventory.inv_warehouse_sk = warehouse.w_warehouse_sk JOIN item ON inventory.inv_item_sk = item.i_item_sk LIMIT 56;64;0;off;on;on;on;18707129.79;133108696;28;2;3;0;0;0;0;0;0;18707129.79;1.311;56;0;470;0;8.0;6.4;J0_I1_H1_D0
8135;11254;fbe813639332ecae57435871382a441e;10;SELECT catalog_sales.* FROM catalog_sales JOIN customer ON catalog_sales.cs_bill_customer_sk = customer.c_customer_sk LIMIT 81;4;0;off;off;on;on;11775255.38;14331215;242;1;2;0;0;0;1;0;114688;11775255.38;0.123;81;0;87;0;0.0;5.2;J0_I1_H0_D0
8136;651;4eea21d41b61706acb5d34751eb5f7ef;10;SELECT inventory.* FROM inventory JOIN date_dim ON inventory.inv_date_sk = date_dim.d_date_sk JOIN warehouse ON inventory.inv_warehouse_sk = warehouse.w_warehouse_sk LIMIT 461;64;0;off;on;on;on;5970148.93;133108696;28;2;3;0;0;0;0;4;0;5970148.93;12.892;73049;0;10034;0;3887.0;5.5;J0_I1_H1_D0
8137;2959;8c14cd112812a49a0e5307c00c6a9c4d;10;SELECT catalog_sales.* FROM catalog_sales JOIN warehouse ON catalog_sales.cs_warehouse_sk = warehouse.w_warehouse_sk JOIN date_dim ON catalog_sales.cs_sold_date_sk = date_dim.d_date_sk LIMIT 458;64;0;off;on;on;on;18422932.72;14320654;242;2;3;0;0;0;1;0;8192;18422932.72;20.688;35794;0;433548;4;2.0;4.5;J0_I1_H1_D0
8138;12359;09acebaa49e90893c1a179c036ac0c30;10;SELECT store_returns.* FROM store_returns JOIN date_dim ON store_returns.sr_returned_date_sk = date_dim.d_date_sk LIMIT 463;512;0;off;on;on;off;3106726.06;2776151;142;1;2;0;0;0;1;0;0;3106726.06;12.39;73049;0;8029;21;3878.0;3.8;J0_I1_H1_D0
8139;9400;79c99eabf51ce20f19b838d05a1001f4;10;SELECT web_returns.* FROM web_returns JOIN item ON web_returns.wr_item_sk = item.i_item_sk JOIN customer ON web_returns.wr_refunded_customer_sk = customer.c_customer_sk LIMIT 176;128;4;on;on;on;on;138927.42;719222;174;2;3;0;0;0;0;2;51945472;138927.42;33.345;500000;0;36584;37988;20.0;3.6;J1_I1_H1_D4
8140;8307;e28820ccc3e9f403962ad36a961fe628;10;SELECT catalog_sales.* FROM catalog_sales JOIN item ON catalog_sales.cs_item_sk = item.i_item_sk JOIN warehouse ON catalog_sales.cs_warehouse_sk = warehouse.w_warehouse_sk LIMIT 469;512;0;off;on;on;off;1433976.49;14400819;242;2;3;0;0;0;0;2;122880;1433976.49;2.733;472;0;256;1660;9.0;4.5;J0_I1_H1_D0
8141;3502;c5c4f2f4811a7268f73b58efacce7f73;10;SELECT catalog_sales.* FROM catalog_sales JOIN date_dim ON catalog_sales.cs_sold_date_sk = date_dim.d_date_sk JOIN warehouse ON catalog_sales.cs_warehouse_sk = warehouse.w_warehouse_sk LIMIT 183;512;0;off;on;on;off;18422932.72;14320654;242;2;3;0;0;0;1;0;0;18422932.72;13.83;73049;0;10046;0;3887.0;4.9;J0_I1_H1_D0
8142;4802;0c18f3bbc3348151eb0a4a70182b4c2b;10;SELECT inventory.* FROM inventory JOIN warehouse ON inventory.inv_warehouse_sk = warehouse.w_warehouse_sk LIMIT 153;64;0;off;on;on;on;4136258.76;133108696;28;1;2;0;0;0;0;2;0;4136258.76;0.078;153;0;13;0;9.0;5.9;J0_I1_H1_D0
8143;5857;4542ab4ec5bc220f0dd18749fc398941;10;SELECT catalog_sales.* FROM catalog_sales JOIN warehouse ON catalog_sales.cs_warehouse_sk = warehouse.w_warehouse_sk LIMIT 59;64;0;off;on;on;on;1015788.34;14400819;242;1;2;0;0;0;0;0;0;1015788.34;0.099;60;0;92;0;2.0;5.4;J0_I1_H1_D0
8144;12512;33fdb139a9b3a5b90eaf2682622cc69a;10;SELECT store_returns.* FROM store_returns JOIN item ON store_returns.sr_item_sk = item.i_item_sk LIMIT 140;4;0;off;off;on;on;188282.46;2877735;142;1;2;0;0;0;0;0;0;188282.46;1.584;140;0;1136;0;16.0;4.3;J0_I1_H0_D0
8145;6323;259cb85cd853b579a91b7d9383e99bcb;10;SELECT web_returns.* FROM web_returns JOIN item ON web_returns.wr_item_sk = item.i_item_sk JOIN date_dim ON web_returns.wr_returned_date_sk = date_dim.d_date_sk LIMIT 401;64;0;off;on;on;on;814116.26;685299;174;2;3;0;0;0;1;0;0;814116.26;23.346;35865;0;439068;0;44.0;3.2;J0_I1_H1_D0
8146;10687;2bc92fbc30a3708b19f8558a59903660;10;SELECT web_sales.* FROM web_sales JOIN web_site ON web_sales.ws_web_site_sk = web_site.web_site_sk JOIN item ON web_sales.ws_item_sk = item.i_item_sk LIMIT 99;64;0;off;on;on;on;805130.13;7198229;242;2;3;0;0;0;0;0;0;805130.13;1.55;99;0;1136;0;15.0;4.9;J0_I1_H1_D0
8147;11717;5d7c6fe171e8ae2762b49688317a2ee9;10;SELECT catalog_sales.* FROM catalog_sales JOIN date_dim ON catalog_sales.cs_sold_date_sk = date_dim.d_date_sk JOIN warehouse ON catalog_sales.cs_warehouse_sk = warehouse.w_warehouse_sk LIMIT 393;512;0;off;on;on;off;18422932.72;14320654;242;2;3;0;0;0;1;0;0;18422932.72;12.226;73049;0;10046;28;3887.0;4.6;J0_I1_H1_D0
8148;12686;5c985ef7ade01d9a5b16562fb705a712;10;SELECT catalog_sales.* FROM catalog_sales JOIN item ON catalog_sales.cs_item_sk = item.i_item_sk LIMIT 294;64;0;off;on;on;on;1239524.61;14400819;242;1;2;0;0;0;0;0;57344;1239524.61;2.189;294;0;2377;21;33.0;4.7;J0_I1_H1_D0
8149;10300;6d6464ecad4de7ce550aef3920e06b1e;10;SELECT catalog_sales.* FROM catalog_sales JOIN warehouse ON catalog_sales.cs_warehouse_sk = warehouse.w_warehouse_sk LIMIT 420;64;0;off;on;on;on;853049.04;14400819;242;1;2;0;0;0;0;2;24576;853049.04;0.221;422;0;43;9;9.0;4.5;J0_I1_H1_D0
8150;4840;4c129615ad055bcad13186abab9a9c4b;10;SELECT store_sales.* FROM store_sales JOIN customer ON store_sales.ss_customer_sk = customer.c_customer_sk JOIN date_dim ON store_sales.ss_sold_date_sk = date_dim.d_date_sk LIMIT 388;64;2;off;on;on;on;2983471.78;28801880;155;2;3;0;0;0;0;4;49315840;2983471.78;44.264;500001;0;46345;35600;0.0;4.8;J0_I1_H1_D2
8151;4584;3f68744aeef96fff76e270a14ab53f36;10;SELECT store_sales.* FROM store_sales JOIN item ON store_sales.ss_item_sk = item.i_item_sk JOIN customer ON store_sales.ss_customer_sk = customer.c_customer_sk LIMIT 122;128;4;on;on;on;on;5535661.75;28801880;155;2;3;0;0;0;0;2;47513600;5535661.75;32.885;500000;0;39270;34820;14.0;5.3;J1_I1_H1_D4
8152;5939;392f3938cee8199271d9887f5e7dbf84;10;SELECT store_sales.* FROM store_sales JOIN item ON store_sales.ss_item_sk = item.i_item_sk JOIN store ON store_sales.ss_store_sk = store.s_store_sk LIMIT 467;64;0;off;on;on;on;4478891.12;28801880;155;2;3;0;0;0;0;0;24576;4478891.12;2.708;486;0;4096;12;56.0;4.8;J0_I1_H1_D0
8153;9795;5e53a92277011ca4e0eafde47c24676a;10;SELECT store_returns.* FROM store_returns JOIN customer ON store_returns.sr_customer_sk = customer.c_customer_sk JOIN item ON store_returns.sr_item_sk = item.i_item_sk LIMIT 108;221;0;off;on;on;on;702031.86;2779125;142;2;3;0;0;0;1;0;606208;702031.86;1.609;108;0;1380;0;12.0;4.4;J0_I1_H1_D0
8154;3373;fcad40f8f654a5eaa267952873a26654;10;SELECT store_sales.* FROM store_sales JOIN store ON store_sales.ss_store_sk = store.s_store_sk LIMIT 435;512;0;off;on;on;off;1685776.72;28801880;155;1;2;0;0;0;0;0;24576;1685776.72;0.222;450;0;56;0;12.0;4.8;J0_I1_H1_D0
